92  80   1.3    1.5    3.7  88  7  2.305 -999.9 -999.9
92  81   0.1    0.7    2.7 100  2  1.993 -999.9 -999.9
92  82   0.0    2.1    6.2  96  3  4.994 -999.9 -999.9
92  83   0.5    1.7    4.5  97  2  2.674 -999.9 -999.9
92  84   1.4   -0.7    3.5  95  4  2.967 -999.9 -999.9
92  85   0.0   -3.4    2.9  78  2  12.89    1.9   10.7
92  86   2.2   -4.7   -0.4  92  4  4.478   -2.4    4.0
92  87   1.5   -3.0    1.4  84  3  6.551   -0.1    7.9
92  88   6.0   -1.7    0.0  96  4  4.968    0.9    5.9
92  89   0.2   -2.0    0.0  87  3  5.201    0.8    8.5
92  90   0.1   -4.7   -2.0  77  4  8.304   -0.8    7.0
92  91   0.1   -7.5    0.7  78  4  13.80   -3.5   10.7
92  92   0.5  -10.0    1.2  82  2  10.83   -5.3    7.7
92  93   2.8   -1.9    0.8  89  5  3.325    0.6    4.2
92  94   5.3    0.8    2.6 100  3  2.247    2.4    5.4
92  95   1.6    0.9    2.5 100  4  2.295    2.8    5.1
92  96   1.3    1.1    3.8 100  2  2.251    2.9    7.1
92  97   2.8    0.3    4.0  91  2  6.622    2.3    9.0
92  98   0.5    0.3    4.7  92  2  5.820    2.2    8.4
92  99   0.2   -1.4    1.6  85  4  4.267    0.1    5.4
92 100   0.0   -3.5    3.4  65  4  16.56   -1.9   11.1
92 101   0.0   -4.6    6.6  70  2  17.04   -2.3   15.3
92 102   0.1   -2.0    4.2  89  3  5.170    0.3    8.5
92 103   3.5    1.6    4.3  94  4  3.372    4.0    8.1
92 104   2.9    1.6    6.1  90  2  7.155    3.9   11.5
92 105   1.6    1.5    6.7  88  4  8.602    4.0   12.6
92 106   0.4   -0.6    2.4  96  2  4.147    2.3    5.0
92 107  10.4   -1.0    0.1  97  5  3.493    1.8    2.9
92 108   0.0   -2.5    4.2  77  4  15.22    0.5    8.6
92 109   5.4   -4.2    5.9  72  5  17.29   -3.2   13.7
92 110   2.8   -0.4    2.0  99  5  5.356    2.1    6.4
92 111   0.1    0.0    1.3  88  6  6.743    2.2    5.8
92 112   0.0   -3.4    2.7  58  7  20.58    0.0   10.5
92 113   0.6   -5.6    4.6  61  6  19.15   -2.9   11.0
92 114   1.1   -5.0   -0.3  75  4  8.294   -0.8    3.3
92 115   0.0   -4.4    0.9  79  2  8.720   -0.5    5.4
92 116   1.6   -6.9    6.9  64  4  19.04   -3.9   15.3
92 117   1.8    0.2    3.2  90  5  2.163    2.8    4.6
92 118   0.2    2.1    9.6  71  6  9.526    3.8   14.2
92 119   0.1    3.9    8.1  97  4  3.797    5.5   10.8
92 120   0.2    4.9   10.6  86  4  7.325    6.7   14.3
92 121   0.0    5.3   11.5  79  7  16.59    8.1   18.4
92 122   0.0    1.5   11.8  70  5  16.37    3.3   17.6
92 123   1.2    3.4   10.8  83  6  6.673    5.3   16.0
92 124   0.0    4.2   12.5  69  4  15.32    5.9   17.6
92 125   0.0   -0.2   13.9  57  3  21.12    2.3   18.2
92 126   0.0    3.0   13.7  75  4  17.05    5.7   17.4
92 127   0.3    5.2   14.9  73  6  17.80    6.4   19.3
92 128   0.2    6.0   13.2  68  4  18.68    7.7   16.3
92 129   0.1    6.0   12.5  69  6  17.13    9.2   10.2
92 130   1.2    0.0   10.2  78  4  17.53    2.2   13.3
92 131   0.9    2.5    9.9  79  3  13.44    4.4   13.0
92 132   0.0   -0.4   12.0  72  4  15.31    1.9   14.8
92 133   2.3   -0.2   12.8  59  4  20.98    2.1   15.3
92 134   0.2    2.7   10.1  79  4  8.726    4.3   13.1
92 135   0.0    1.2   15.7  57  3  25.70    2.0   19.0
92 136   0.0    0.4   21.7  56  5  25.38    2.4   24.9
92 137   0.8    7.4   18.5  65  6  18.64    8.8   20.3
92 138   0.0    5.8   14.6  59  6  26.89    7.7   18.4
92 139   0.0    3.9   18.3  61  4  25.37    6.1   21.0
92 140   0.0    4.5   21.3  64  3  21.57    6.6   24.5
92 141   0.0    7.6   20.8  51  3  26.42    8.9   23.9
92 142   0.1    8.6   20.3  65  2  13.93    9.5   22.5
92 143   0.0    7.2   17.7  66  3  23.68    8.6   20.0
92 144   0.0    3.5   22.2  61  4  26.24    5.6   25.9
92 145   0.0    4.9   21.0  59  3  25.99    6.6   24.7
92 146   0.0    5.0   22.3  61  2  24.17    6.7   24.4
92 147   0.0    9.0   24.2  60  2  25.44    5.1   24.8
92 148   0.0    7.7   25.2  49  3  26.57    9.0   27.1
92 149   0.0   10.2   24.3  40  3  27.49   10.8   27.7
92 150   0.0    5.9   25.3  49  2  26.90    7.5   29.0
92 151   0.0    6.5   26.7  48  2  26.81    9.0   30.2
92 152   0.0    9.5   26.4  47  2  25.19   11.5   28.5
92 153   0.0   10.6   24.0  52  4  25.81   11.8   26.7
92 154   0.0    7.1   22.5  56  3  27.83    9.5   26.0
92 155   0.0    4.5   21.1  51  3  28.12    6.6   25.3
92 156   0.0    2.5   23.2  50  3  25.70    4.3   26.2
