93  70   0.0  -11.5    0.4  65  5  7.961 -999.9 -999.9 -999.99
93  71   0.0   -8.7    1.4  63  4  5.744 -999.9 -999.9 -999.99
93  72   0.0   -5.4    4.3  77  4  8.013 -999.9 -999.9 -999.99
93  73   0.0   -1.7    2.9  95  3  5.344 -999.9 -999.9 -999.99
93  74   0.0    1.2    9.5  88  3  10.34 -999.9 -999.9 -999.99
93  75   1.0    1.3    4.3  94  4  2.215 -999.9 -999.9 -999.99
93  76   2.6   -1.3    2.6  99  3  3.545 -999.9 -999.9 -999.99
93  77   0.0   -1.4    6.6  75  3  11.67 -999.9 -999.9 -999.99
93  78   0.1   -1.4    4.7  69  3  10.23 -999.9 -999.9 -999.99
93  79   0.1   -1.2    4.3  74  4  8.887 -999.9 -999.9 -999.99
93  80   2.8   -2.4    5.7  87  4  4.597 -999.9 -999.9 -999.99
93  81   0.0    0.5    6.7  85  3  9.358 -999.9 -999.9 -999.99
93  82   7.7   -2.3    2.3  95  4  1.776 -999.9 -999.9 -999.99
93  83   0.0   -1.7    3.8  89  3  7.232 -999.9 -999.9 -999.99
93  84   0.0   -3.8    4.7  84  2  11.18 -999.9 -999.9 -999.99
93  85   0.0   -2.7    2.7  76  5  8.430 -999.9 -999.9 -999.99
93  86   0.1   -3.9    0.9  76  4  7.848 -999.9 -999.9 -999.99
93  87   0.1   -4.2    2.0  82  2  9.614 -999.9 -999.9 -999.99
93  88   0.1   -5.8    2.8  82  4  8.111 -999.9 -999.9 -999.99
93  89   2.2   -0.8    1.0  88  5  1.976 -999.9 -999.9 -999.99
93  90   0.1    0.7    4.2  98  3  3.527 -999.9 -999.9 -999.99
93  91   0.0    0.0    3.3  92  2  5.183 -999.9 -999.9 -999.99
93  92   0.0   -0.4    4.5  84  1  5.197 -999.9 -999.9 -999.99
93  93   0.0   -0.6    5.3  83  2  5.791 -999.9 -999.9 -999.99
93  94   0.1    0.5    5.4  65  4  9.747 -999.9 -999.9 -999.99
93  95   2.9   -1.0    2.6  91  3  1.996 -999.9 -999.9 -999.99
93  96   1.9    0.3    3.7  97  2  3.899 -999.9 -999.9 -999.99
93  97  10.7    0.7    2.9 100  4  1.755 -999.9 -999.9 -999.99
93  98   0.0   -2.9    1.0  68  7  17.24 -999.9 -999.9 -999.99
93  99   0.0   -7.2    1.0  48  6  18.82 -999.9 -999.9 -999.99
93 100   0.0   -6.8    4.5  42  5  18.75 -999.9 -999.9 -999.99
93 101   0.0   -4.5    4.8  52  3  18.69   -3.1   16.1 -999.99
93 102   0.0   -7.9    5.9  53  3  19.33   -5.4   17.8 -999.99
93 103   0.0   -6.3    7.1  53  2  15.84   -3.5   14.3 -999.99
93 104   0.0   -3.2    5.5  54  4  18.85   -1.1   14.1 -999.99
93 105   0.0   -7.2    5.7  50  2  19.26   -4.9   15.0 -999.99
93 106   0.0   -5.0    7.0  59  3  18.87   -2.5   13.6 -999.99
93 107   4.9   -0.6    4.2  85  6  3.712    0.8    6.2 -999.99
93 108   0.2    2.3    6.7  81  4  10.82    4.3   12.4 -999.99
93 109   0.4   -1.8    5.1  73  4  11.08   -0.3   11.2 -999.99
93 110   0.0   -4.2    4.0  51  5  21.05   -2.1   11.1 -999.99
93 111   4.7   -5.5    2.9  74  6  7.851   -3.9    8.7 -999.99
93 112   0.3    1.6    9.5  83  5  5.079    3.4   13.0 -999.99
93 113   0.9    0.7   15.5  73  3  19.66    2.6   22.4 -999.99
93 114   2.0    6.0   11.3  89  2  4.488    7.9   12.9 -999.99
93 115   0.0   -0.8   19.5  74  1  19.83    1.7   24.8 -999.99
93 116   0.0    3.4   18.5  68  3  13.95    5.4   22.8 -999.99
93 117   0.0    6.2   23.5  62  2  18.38    8.3   28.8 -999.99
93 118   0.0    6.8   19.5  59  3  19.29    8.6   18.5 -999.99
93 119   0.0   -1.2   15.5  55  1  21.95   -0.9   18.4 -999.99
93 120   0.0   -0.3   19.0  55  2  21.66    0.0   21.5 -999.99
93 121   0.0    1.0   21.2  49  3  22.38    1.0   24.9 -999.99
93 122   0.0    7.2   21.7  48  4  21.24    6.1   24.4 -999.99
93 123   0.1    6.4   21.0  62  4  15.49    5.8   23.2 -999.99
93 124   0.0    8.3   17.5  75  3  13.74    8.7   20.8 -999.99
93 125   0.0    0.3   17.5  57  2  21.47   -0.2   19.6 -999.99
93 126   0.0    8.8   23.9  53  5  18.82    8.2   26.9 -999.99
93 127   0.0   10.0   24.5  53  3  22.64   10.5   28.2 -999.99
93 128   0.0    8.5   24.2  55  3  20.34    8.1   26.9 -999.99
93 129   0.0    5.2   19.6  61  2  22.94    5.1   22.2 -999.99
93 130   0.0    5.8   19.5  58  3  23.54    5.5   21.2 -999.99
93 131   0.0    3.2   20.2  47  3  25.10    4.2   22.6 -999.99
93 132   0.0    2.4   20.3  54  3  24.63    2.2   23.3    9.77
93 133   0.0    2.8   20.7  51  3  23.98    2.6   24.1   10.47
93 134   0.0    9.2   24.9  49  3  22.02    9.0   27.8    6.28
93 135   0.0   10.5   26.6  47  3  20.86    8.8   29.8    7.78
93 136   0.3   13.1   21.9  72  2  10.07   13.1   21.5    2.71
93 137   0.0   11.0   19.3  51  3  26.55   11.6   20.7   10.54
93 138   0.0    2.5   23.6  53  2  25.59    2.7   26.0   10.16
93 139   0.0    6.2   26.6  49  2  25.46    6.1   28.8   13.91
93 140   0.0    6.5   28.2  43  2  26.60    6.1   30.9   10.27
93 141   0.0    9.2   23.7  58  4  24.68    8.7   24.9    8.88
93 142   0.0    7.1   18.2  56  4  20.74    7.2   19.9    6.55
93 143   0.0    3.3   21.8  55  4  22.68    4.0   23.4    8.18
93 144   0.0    6.2   22.8  51  2  22.19    5.8   24.8    8.99
93 145   0.2    4.9   14.1  59  4  18.95    5.7   13.5    5.79
93 146   0.3    1.3   10.0  67  4  15.84    1.2   12.1    6.28
93 147   0.0    2.5   11.5  64  3  10.89    2.6   12.2    4.31
93 148   0.0    2.8   12.6  53  2  21.02    3.1   14.9    8.34
93 149   0.0    2.7   17.6  59  3  19.55    2.5   21.5    7.07
93 150   0.0    7.3   17.7  59  3  24.21    7.7   20.4    9.61
